name,athlete.sex,athlete.country,start_date_local,distance,achievement_count,type,kudos_count
Afternoon Ride,F,United States,2015-06-30T16:00:11Z,18079.9,1,Ride,0
Testing the Leg,F,United States,2015-03-29T09:11:59Z,17743.7,0,Ride,1
coffee bank and work,F,United States,2015-05-22T09:20:26Z,12770.3,0,Ride,4
Evening Run,M,Türkiye,2014-07-10T18:15:58Z,4335.4,1,Run,5
Afternoon Ride,F,United Kingdom,2015-06-03T16:37:53Z,4899.5,0,Ride,0
Afternoon Walk with the pup,F,United States,2015-05-05T15:09:13Z,2144.2,0,Run,1
"long run, new route ",F,United States,2014-07-05T00:10:00Z,6533.9,0,Run,1
Morning Ride,M,New Zealand,2016-04-03T09:18:56Z,23336.7,1,Ride,0
Morning Run,F,United States,2015-03-21T09:53:33Z,10029.6,5,Run,0
02/09/2012 Bridge2Bris,M,Australia,2012-09-02T06:11:06Z,10152.3,3,Run,0
"Spedizione Brè: Moonboot, pantaloni fradici e 50 cm di neve",F,Switzerland,2016-03-05T08:54:31Z,6633.9,0,Hike,5
Afternoon Ride,F,United Kingdom,2015-04-23T16:09:06Z,5342.5,1,Ride,0
Home...James...!!,M,United States,2016-03-10T18:03:56Z,20377.0,4,Ride,31
Afternoon Run,M,Česká republika,2016-01-08T17:49:33Z,10100.9,0,Run,0
03/04/2009,M,Denmark,2009-04-03T07:53:50Z,22372.3,0,Ride,0
Joules Sat Warm Up,M,United States,2015-10-17T10:36:16Z,10168.7,3,Ride,0
02/20/2014 Nedlands Matilda Bay loop,F,Australia,2014-02-20T06:08:40Z,6629.5,0,Run,0
North Head with Jack,M,Australia,2014-05-31T15:17:12Z,19877.9,2,Ride,0
"05/23/2014 West Vancouver, BC, Canada",M,Canada,2014-05-23T07:18:21Z,17048.5,1,Ride,2
Morning Ride,F,Australia,2015-10-17T05:26:16Z,44789.3,3,Ride,0
朝のライド,F,Japan,2014-07-16T07:27:31Z,6461.9,0,Ride,0
Zaterdagtraining Wattbike interval,F,Netherlands,2016-02-27T10:35:57Z,36021.6,0,Ride,0
Morning Ride,,Denmark,2014-10-05T10:27:01Z,9971.2,2,Ride,0
Transition practice,M,Australia,2016-04-02T07:50:39Z,121.4,0,Swim,8
"19/04/2014 Oslo, Oslo, Norway",F,Norway,2014-04-19T14:52:20Z,13718.7,13,Run,0
Morning Run,F,United States,2015-08-26T05:32:03Z,9381.4,1,Run,3
Spanish City Tri,M,United Kingdom,2015-08-16T08:48:00Z,5000.0,0,Run,2
Evening commute,M,United Kingdom,2014-09-29T20:12:34Z,19860.2,0,Ride,0
Morning Run,F,Canada,2015-08-21T07:32:02Z,4456.9,1,Run,0
Tierra Bella with the family on 2 tandems,M,United States,2014-04-12T08:56:31Z,58361.3,0,Ride,2
"07/26/2014 Pittsburgh, PA",F,United States,2014-07-26T09:28:30Z,53919.9,8,Ride,0
Grumpy Morning Ride,F,United Kingdom,2015-11-10T08:25:52Z,9965.4,1,Ride,0
Morning Ride,M,United Kingdom,2014-12-11T10:43:55Z,4455.6,2,Ride,0
Morning Run,F,United States,2015-06-15T09:44:20Z,2628.2,0,Run,2
Afternoon Run,F,United States,2015-01-01T13:45:17Z,3395.9,0,Run,0
"06/07/2015 Centralia, Illinois",M,United States,2015-06-07T17:25:46Z,1787.3,0,Run,0
14/03/2014,M,United States,2014-03-14T10:51:27Z,2514.6,0,Walk,0
Morning Run,,Thailand,2016-01-24T04:16:34Z,62.2,0,Run,0
Morning Run,F,United States,2015-10-11T08:08:59Z,6325.3,1,Run,0
Retomando,M,Chile,2014-03-22T11:44:33Z,25701.8,8,Ride,0
09/09/2014 France,M,France,2014-09-09T03:11:06Z,2500.0,0,Swim,0
"10/11/2014 South Yarra, VIC, Australia",M,Australia,2014-10-11T06:19:14Z,85184.0,0,Ride,0
In a hurry..,M,United States,2014-05-08T15:28:35Z,8053.9,0,Run,6
Afternoon Ride,M,United States,2016-02-08T17:27:35Z,4294.0,0,Ride,1
Pedalada vespertina,M,Brazil,2014-10-25T13:50:32Z,84996.4,13,Ride,2
Penasquitos Tunnels ,F,United States,2016-03-04T09:18:12Z,23244.3,17,Ride,1
Group Run - Coker / Halstock Loop,M,United Kingdom,2014-08-12T19:08:50Z,12119.1,1,Run,3
spin class and weights,M,United States,2015-05-04T18:30:00Z,9656.1,0,Ride,0
Putnam walk w CJ,,United States,2016-04-18T10:49:26Z,4745.7,2,Run,0
Afternoon Ride,F,United States,2015-01-27T17:04:46Z,6200.0,5,Ride,0
Evening Ride,M,Australia,2016-01-18T18:20:22Z,4353.2,3,Ride,1
"04/08/2015 Ploubazlanec, Bretagne, France",,Belgique,2015-04-08T14:33:03Z,19214.9,0,Ride,0
Evening Ride,,United Kingdom,2016-02-02T18:31:07Z,8360.8,1,Ride,1
Pedalada ao entardecer,M,Brazil,2016-04-05T18:55:24Z,26437.6,1,Ride,18
"04/28/2014 Ashburton, Canterbury, New Zealand",F,United Kingdom,2014-04-28T19:34:11Z,34.4,0,Ride,0
Course matinale,M,France,2015-12-27T07:48:40Z,20051.7,3,Run,1
Ochtendhardloopsessie,F,The Netherlands,2016-03-27T10:10:26Z,5447.0,1,Run,1
Night Ride,F,United States,2014-06-27T01:53:32Z,16093.5,0,Ride,0
Spark Your Heart 5k Bend,M,United States,2014-07-04T08:13:11Z,5130.8,2,Run,0
Evening Run,M,India,2016-01-08T18:46:38Z,3226.1,0,Run,0
Strength ,F,United States,2016-04-03T17:00:52Z,207.1,0,Workout,3
"06/14/2014 Boot, England, United Kingdom",F,United Kingdom,2014-06-14T14:53:15Z,17344.2,11,Run,0
Skating Lajoux,F,France,2016-01-17T13:47:06Z,10188.0,0,NordicSki,1
Afternoon Ride,F,New Zealand,2015-08-12T16:41:05Z,23393.6,0,Ride,0
Hensting Lane,F,United Kingdom,2014-12-04T08:08:22Z,25880.2,2,Ride,3
午後跑步,M,Taiwan,2016-03-06T15:49:19Z,0.0,0,Run,0
Pedalada matutina,M,Brazil,2016-04-04T08:22:27Z,25449.1,5,Ride,4
Morning Run,M,United Kingdom,2015-11-28T08:53:23Z,15787.9,0,Run,2
踩台,M,Taiwan,2016-01-29T17:05:03Z,20005.6,0,Ride,1
Wet ride better than a dry Turbo session,M,United Kingdom,2016-01-08T11:26:51Z,19428.0,0,Ride,3
Morning Run,M,Denmark,2015-12-01T05:52:42Z,5415.1,0,Run,0
Morning Run,F,Sweden,2016-04-10T08:55:13Z,12102.3,0,Run,12
Morning Run,F,Spain,2015-08-13T10:19:50Z,3506.0,0,Run,0
In aid of caramel oranges and chocolate ! ,F,United Kingdom,2015-02-14T09:58:50Z,12830.1,4,Run,4
Läufchen durch die Heimat,F,Deutschland,2016-01-05T09:48:15Z,14689.8,6,Run,3
12 km Easy ,F,Singapore,2014-11-08T09:26:15Z,12005.7,0,Run,4
"A beach run, in the sand and the wind.",F,Canada,2015-12-28T07:52:33Z,4002.3,0,Run,0
Morning ride,M,United Kingdom,2014-05-18T09:55:04Z,60801.4,20,Ride,3
Home to work ,F,United Kingdom,2014-08-14T06:37:58Z,7921.9,6,Ride,0
Just an ounce of sanity. ,F,United States,2016-03-17T11:06:20Z,3218.7,0,Run,40
Lunch Ride,F,Canada,2015-04-10T11:45:35Z,8150.1,3,Ride,0
Cycling in France - Day 2,F,South Africa,2015-06-12T10:52:35Z,64727.9,7,Ride,11
DH Runners fartlek session ,F,United Kingdom,2014-12-09T18:32:12Z,6797.4,0,Run,21
Evening Ride,M,United States,2015-08-03T18:17:20Z,38675.1,4,Ride,0
Evening Run,F,United States,2014-04-25T18:14:12Z,6581.3,11,Run,0
Pedalada ao entardecer,F,Brazil,2015-02-09T18:23:08Z,30566.6,0,Ride,1
Corrida Santana-Lucas,F,República Federativa do Brasil,2014-03-29T18:02:07Z,5355.6,0,Run,5
Evening Run,M,Brazil,2016-04-07T19:21:20Z,8033.8,0,Run,0
Morning Run  ,M,United States,2015-10-23T08:02:58Z,92858.5,19,Ride,4
Afternoon Run,F,United Kingdom,2015-11-02T13:06:48Z,8880.2,2,Run,3
"01/11/2014 Glinton, England, United Kingdom",M,United Kingdom,2014-11-01T11:55:21Z,48138.4,2,Ride,16
Afternoon Ride,F,United Kingdom,2015-10-06T15:35:56Z,7704.4,0,Ride,0
"08/11/2014 Fayetteville, NC",M,United States,2014-08-11T17:43:46Z,22800.1,0,Ride,0
Afternoon Run,,United States,2015-05-23T17:06:46Z,2460.1,4,Run,0
Commute-TGIF!,M,United States,2014-07-11T06:30:31Z,6341.4,0,Ride,7
Afternoon Ride,F,United States,2014-03-08T16:53:13Z,21407.9,0,Ride,0
朝のランニング,,Japan,2016-04-10T08:09:01Z,36798.2,0,Run,0
Abbreviated out n back,M,United States,2015-10-30T13:35:12Z,61450.8,11,Ride,2
Afternoon Ride,M,Italia,2016-03-25T15:59:20Z,43303.2,5,Ride,5
100!! :) sore leg :(,F,Australia,2014-02-28T16:06:10Z,1208.8,0,Run,1
FVS Social run loitering at the back chatting,M,United Kingdom,2014-12-30T19:03:36Z,8790.4,1,Run,8
10 minute run off bike,F,United States,2015-03-21T12:25:47Z,1412.9,0,Run,0
Evening Ride,F,Hungary,2016-01-28T18:16:18Z,4574.8,0,Ride,0
Aloon Aloon + Loading,M,Indonesia,2015-04-25T22:04:39Z,10772.7,0,Ride,7
Entrenamiento matutino,M,Spain,2015-10-14T08:57:49Z,66035.7,0,Ride,3
Afternoon Ride,M,United Kingdom,2014-07-20T13:19:30Z,45639.1,11,Ride,0
Lunch Run,F,United States,2016-02-09T12:29:24Z,8440.5,0,Run,1
Schererville to 45th,F,United States,2014-09-14T10:18:55Z,13624.7,3,Ride,0
Längdskidor Mora ,M,Sverige,2016-01-02T16:19:18Z,34178.4,0,NordicSki,1
Leesburg - 4 Miles Easy - Runmeter,F,United States,2015-04-21T06:08:24Z,6520.9,6,Run,0
Natação ao entardecer,M,Brazil,2015-08-31T18:25:52Z,475.0,0,Swim,0
Evening Ride,F,United States,2015-06-11T18:33:33Z,40537.0,0,Ride,11
 Anne's seriously smelling the roses ride!  (Sometimes I just wanna ride really slowly...with a coffee break in the middle:),F,Australia,2014-07-04T09:45:31Z,61763.7,0,Ride,3
A bit nippy.,M,United States,2015-03-21T16:41:35Z,38403.0,4,Ride,0
Sem título,M,Brazil,2014-07-13T08:29:10Z,9.0,0,Run,0
Pedalada vespertina,M,Brazil,2015-08-08T15:30:11Z,58754.8,0,Ride,0
Corrida à noite,F,Portugal,2015-09-09T19:28:35Z,3195.3,4,Run,3
Giro all'ora di pranzo,M,Italy,2015-09-10T11:33:08Z,19686.3,5,Ride,0
Lunch Ride,M,Austria,2014-06-21T12:55:02Z,9224.4,0,Ride,0
01/10/14 Half Dawnie,M,Australia,2014-10-01T05:58:08Z,64249.5,1,Ride,11
Course à pied en soirée run 5,M,France,2015-09-09T20:37:15Z,9325.0,2,Run,0
Morning run,F,The Netherlands,2016-03-20T10:52:24Z,8513.7,2,Run,1
Boo book trail - black hill,F,Australia,2016-02-13T18:08:29Z,5076.1,0,Hike,3
Afternoon cycle ,F,Ireland,2015-08-01T17:15:56Z,37339.8,6,Ride,14
Giro pomeridiano - Ripetute Morgex,F,Italy,2015-08-04T16:00:35Z,39590.8,6,Ride,3
Course à pied l'après-midi,M,,2016-04-03T16:04:21Z,2804.0,1,Run,1
Evening Run,F,United Kingdom,2015-06-28T18:11:29Z,3140.0,4,Run,1
OC challenge done  - 10x GE,M,India,2015-12-13T12:58:49Z,47816.0,3,Ride,16
Bmo marathon pace bunny,F,Canada,2014-05-04T08:30:40Z,42200.0,0,Run,0
아라뱃 스프린트,M,South Korea,2014-06-22T16:10:25Z,12725.5,0,Ride,0
Morning Run,M,United Kingdom,2015-10-23T05:36:38Z,6046.3,0,Run,0
Afternoon Ride,M,The Netherlands,2014-02-24T14:06:26Z,81331.8,15,Ride,1
HM btwn work and massage,F,United States,2015-04-03T17:08:01Z,6157.3,4,Ride,0
Running in the Headlands,F,United States,2015-02-04T13:07:36Z,5781.0,1,Run,0
Morning Ride,M,United States,2016-03-26T09:59:39Z,13857.5,7,Ride,1
"04/13/2014 Fort Thomas, KY",M,United States,2014-04-13T07:34:28Z,14508.8,0,Run,0
"02/07/2015 Springfield, England, United Kingdom",F,United Kingdom,2015-02-07T08:08:38Z,11297.0,1,Run,0
Pedalling This Trek Steamroller,M,United States,2016-01-14T18:52:27Z,6521.4,0,Ride,11
Bruto,M,República Federativa do Brasil,2015-03-15T10:00:45Z,56453.8,3,Ride,77
Silverwater playground,M,Australia,2015-01-06T10:18:10Z,19741.1,1,Ride,0
Entrenamiento matutino,F,,2016-01-29T05:26:51Z,34570.2,1,Ride,0
Lunch Run,M,United States,2014-01-01T11:07:19Z,54.3,0,Run,0
"09/27/2012 Johannesburg, Gauteng, South Africa",M,South Africa,2012-09-27T07:13:30Z,6975.4,0,Ride,0
"06/16/2015 Norwich, United Kingdom",F,United Kingdom,2015-06-16T18:09:48Z,3852.9,4,Run,1
#ridelikespring,M,Deutschland,2015-11-06T10:17:14Z,76441.9,1,Ride,6
Early morning ride with Marc +  a major blowout!,M,United Kingdom,2015-05-17T06:59:03Z,76536.5,3,Ride,4
Bardog run w/ Liz,F,United States,2014-01-13T19:04:26Z,6738.8,0,Run,0
"01/25/2015 Pyrmont, NSW, Australia",M,Australia,2015-01-25T21:48:05Z,30815.5,51,Ride,0
u r a tard pass and back mid feb fun in the high country ,M,United States,2015-02-14T09:39:13Z,114686.0,20,Ride,3
На велосипеде в середине января. Ничего необычного.,M,Россия,2015-01-16T12:09:49Z,29602.0,1,Ride,7
Afternoon Activity,F,Australia,2015-10-22T14:19:18Z,311.8,0,Workout,0
"09/15/2014 Traverse City, Michigan",F,United States,2014-09-15T08:43:53Z,6259.0,0,Ride,0
Nice lunch run. Bloody freezing. ,F,United Kingdom,2016-01-14T12:32:36Z,5026.2,3,Run,0
Lunch Ride,M,Brazil,2014-06-25T12:18:21Z,54.0,0,Ride,0
Avondloop,F,Netherlands,2015-11-25T18:28:37Z,9136.4,2,Run,1
Morning Walk,F,United States,2015-05-20T10:07:33Z,2297.9,0,Walk,0
Run with Amelia sore kneex3k,F,Canada,2015-12-07T16:25:52Z,7674.0,0,Run,0
Afternoon Run,F,United States,2015-01-29T16:48:07Z,7510.1,11,Run,0
Lunch Walk,F,United States,2015-05-16T11:48:10Z,8795.7,0,Run,0
Afternoon Ride,F,United States,2016-04-07T17:20:53Z,24196.3,2,Ride,0
Morning Run,F,Australia,2015-02-19T07:31:58Z,3492.2,0,Run,0
Lunch Ride,M,New Zealand,2016-01-04T11:49:11Z,13775.1,0,Ride,0
Course à pied du midi,F,Canada,2014-10-13T11:23:34Z,5085.3,0,Run,0
"07/11/2015 Bountiful, Utah",M,United States,2015-07-11T09:15:55Z,16098.1,4,Run,0
Evening Walk with Sebastian,F,United States,2015-09-16T18:12:33Z,3729.4,0,Run,1
15/07/2014 Wet but not as cold!,F,Australia,2014-07-15T06:30:37Z,21169.6,0,Ride,2
Play Del Rey Beach Walk 2,F,United States,2014-10-26T08:02:08Z,3475.6,0,Walk,0
Garmin died (again),F,United Kingdom,2016-03-28T10:50:49Z,33847.1,0,Ride,17
Walking after work ,F,United States,2014-12-09T16:20:00Z,2108.3,0,Walk,2
02/21/2016 올해 첫 기변 후 라이딩! (왕 초보 늅늅이..;;;;어뜨케),F,South Korea,2016-02-21T12:34:19Z,35439.6,4,Ride,25
"Vuelta a Tarifa. Crono, con Thomas el trencito ",M,Ecuador,2016-03-10T06:15:33Z,52614.1,0,Ride,3
29er Commute,M,United Kingdom,2015-06-24T05:29:37Z,10833.2,0,Ride,28
Eden Ride,F,United States,2015-02-14T09:00:46Z,82849.4,60,Ride,10
Course à pied le soir,M,France,2015-09-24T18:53:35Z,11572.1,1,Run,0
Morning Run,F,United Kingdom,2016-01-30T09:57:45Z,11629.5,6,Run,0
Afternoon Ride,F,Thailand,2016-03-15T17:42:40Z,10200.7,1,Ride,0
Ochtendrit,M,,2016-03-09T09:22:51Z,2978.5,2,Ride,0
Treino interrompido pela forte chuva.(Pirapó),M,Brasil,2015-03-09T07:34:09Z,25695.1,0,Ride,20
Morning Run,F,United States,2014-03-10T09:31:40Z,8974.1,1,Run,0
BBall Took My Kick But I Did Make You My Poster Child,F,United States,2014-05-05T19:44:29Z,4799.2,0,Run,0
Pedalada ao entardecer São Tomé/Japurá,M,,2016-01-21T19:33:46Z,23083.7,2,Ride,5
"20/12/2014 Wrexham, Wrexham, United Kingdom",F,United Kingdom,2014-12-20T11:14:12Z,3954.3,1,Run,0
Morning Swim,F,United States,2016-03-12T07:47:38Z,2032.0,0,Swim,0
Vinho solo - Até Ibiuna,M,Brazil,2014-12-10T09:13:55Z,45511.7,5,Ride,6
Lunch Walk,M,Canada,2016-02-14T11:10:28Z,2988.8,0,Walk,0
Afternoon Hike,M,United Kingdom,2015-04-11T16:30:51Z,6004.1,0,Hike,1
Cake,F,United States,2014-08-19T09:21:58Z,7370.6,0,Ride,0
Evening Run,F,United States,2015-06-07T18:22:01Z,4934.4,0,Run,5
Afternoon Ride,M,United States,2014-08-11T17:25:05Z,13769.1,0,Ride,0
Morning Ride,M,United Kingdom,2015-12-10T08:20:21Z,11968.5,5,Ride,0
Evening Swim,M,Ireland,2015-11-30T20:06:48Z,1575.0,0,Swim,4
Afternoon Ride,F,South Africa,2015-04-29T13:32:17Z,6178.6,1,Ride,3
Afternoon Ride,M,United Kingdom,2014-09-20T14:01:34Z,30054.6,7,Ride,2
Crossrundan Rönninge Bornsjön,M,Sweden,2015-11-15T09:13:42Z,65678.6,11,Ride,8
Morning Ride,M,Colombia,2014-12-21T10:05:01Z,69063.6,15,Ride,5
Night Run,F,United Kingdom,2015-08-15T00:26:25Z,6.7,0,Run,0
Morning Ride,M,United Kingdom,2014-11-04T10:17:56Z,24074.0,13,Ride,7
Evening Hike,M,Norway,2016-02-26T18:47:41Z,34681.7,0,Hike,0
Voltando devagar,F,Brazil,2016-03-12T17:15:40Z,2851.9,0,Walk,0
"Cross, tweede ronde gevallen :) ",F,Belgium,2016-03-05T14:49:58Z,2889.4,0,Run,1
Morning Ride,F,United States,2015-05-27T08:47:42Z,9115.7,2,Ride,0
Cycle from work,F,United Kingdom,2015-05-28T17:15:49Z,8612.9,0,Ride,0
Queenstown Marathon,M,New Zealand,2014-11-22T08:16:56Z,41965.6,1,Run,0
"01/21/2014 Durham, NC",M,United States,2014-01-21T11:38:10Z,31395.0,0,Ride,0
Messe,M,Czech Republic,2015-05-29T08:46:24Z,50087.4,0,Ride,20
50min,M,France,2016-01-14T14:36:16Z,10479.4,2,Run,0
Work commute,F,Singapore,2015-01-24T11:29:03Z,11389.4,0,Ride,0
Afternoon Run,M,United States,2014-12-21T14:05:02Z,1588.2,0,Run,0
07/31/2015 Taiwan,F,Taiwan,2015-07-31T06:34:37Z,7.4,0,Run,0
"02/25/2014 Wroclaw, Lower Silesian Voivodeship, Poland",M,United States,2014-02-25T09:33:46Z,13176.6,1,Run,0
Commute,F,New Zealand,2014-08-22T16:29:01Z,18780.2,0,Ride,0
Morning Run,F,United Kingdom,2015-11-22T09:34:52Z,3583.8,4,Run,0
Course à pied matinale,F,Belgique,2016-02-21T09:51:13Z,8489.1,1,Run,0
Thursday Afternoon Ride,M,United Kingdom,2015-06-11T13:08:45Z,14532.1,4,Ride,0
Lunch Run,M,United States,2014-03-19T11:27:33Z,4828.0,0,Run,0
Afternoon Ride,M,United Kingdom,2016-03-04T16:53:58Z,8981.7,1,Ride,1
Preston Wheelers Open 25 TT (L2525)-1:04:16,M,United Kingdom,2015-06-07T06:48:40Z,40366.9,8,Ride,12
Steady plod (garmin died!),M,United Kingdom,2015-07-28T19:57:03Z,6078.0,4,Run,0
Morning Ride,F,United States,2016-01-02T10:34:32Z,60016.7,9,Ride,5
"12/13/2014 Beenleigh, Queensland, Australia",F,Australia,2014-12-13T07:00:47Z,5021.8,10,Run,0
Afternoon Ride,M,United Kingdom,2015-10-23T16:37:37Z,12368.5,0,Ride,0
Namiddagwandeling,F,Netherlands,2015-04-03T13:18:22Z,3780.4,0,Walk,0
"10/12/2014 Singapore, Singapore",F,Singapore,2014-10-12T17:07:19Z,4435.5,4,Run,0
Morning Ride,M,Norge,2014-03-12T07:56:27Z,14147.1,0,Ride,0
Morning commute ,F,United Kingdom,2015-01-13T08:33:51Z,4273.6,0,Ride,1
LSD to Amersfoort (HR 136),M,The Netherlands,2015-09-26T10:56:15Z,100113.0,8,Ride,8
02.12.14 Switzerland,M,Schweiz,2014-12-02T19:32:59Z,21223.7,0,Ride,0
caminhada na praia com teia ,,Brazil,2015-09-06T07:00:10Z,4126.4,0,Run,5
Ochtendrit,F,Netherlands,2015-07-13T06:53:02Z,14432.7,2,Ride,1
01/10/2015 indoor trainer,F,United States,2015-01-10T07:47:35Z,42815.7,0,Ride,3
Pedalada matutina,M,Brasil,2015-05-26T07:40:02Z,13152.9,0,Ride,1
20 Oct 2014,F,United Kingdom,2014-10-20T19:53:57Z,807.3,0,Run,0
Pedalada noturna,M,Brazil,2015-10-05T22:48:10Z,9101.3,1,Ride,0
Guess where my new work project is?!,M,United Kingdom,2015-02-09T18:02:15Z,12965.1,2,Run,7
Morning Ride,M,Australia,2016-02-11T06:55:32Z,16577.7,0,Ride,0
Vuelta en bici matutina,M,Spain,2016-01-13T10:41:17Z,34109.7,3,Ride,1
Carrera matutina,M,Spain,2015-06-13T09:27:03Z,9446.3,4,Run,0
Trappetisten,M,Belgium,2014-04-29T18:31:32Z,71643.9,0,Ride,2
turbo base,F,United Kingdom,2014-12-10T15:24:17Z,0.0,0,Ride,0
Afternoon Ride,M,Polska,2015-11-23T16:23:17Z,2111.9,0,Ride,0
Elliptical ,M,United States,2015-11-01T08:50:00Z,5310.9,0,Elliptical,16
"08/09/2015 River Vale, New Jersey",M,United States,2015-08-09T07:48:35Z,49288.6,7,Ride,0
"03/29/2014 South Jakarta, Jakarta, Indonesia",M,Indonesia,2014-03-29T05:53:41Z,111867.0,1,Ride,5
XC Trng Escort for BIC,M,United States,2015-08-04T20:09:30Z,11369.0,0,Ride,3
Lunch Ride,F,United States,2015-05-06T11:46:33Z,30095.6,0,Ride,0
Last of the Sunlit Evening Runs!,F,United States,2014-10-31T17:23:56Z,9750.3,0,Run,3
Morning Run,M,United Kingdom,2016-02-28T09:30:37Z,9871.8,4,Run,0
"12/01/2013 Wellington Point, QLD, Australia",M,Australia,2013-12-01T05:25:46Z,76146.7,40,Ride,0
Morning Ride,F,United Kingdom,2015-08-05T07:37:21Z,10014.1,2,Ride,2
Morning Run,M,United Kingdom,2016-03-19T07:48:46Z,32439.2,3,Run,6
야간 라이딩,,South Korea,2015-04-16T03:11:31Z,5823.9,0,Ride,0
Giro mattutino,M,Italy,2015-10-18T08:12:55Z,32365.8,5,Ride,2
Injury rehab - headwind suffer session. ,M,Australia,2016-02-22T16:19:18Z,23348.8,3,Ride,9
Evening Ride,M,United States,2015-02-24T19:20:11Z,44643.7,10,Ride,5
Outdoor workout,F,United States,2015-06-30T16:41:53Z,8492.4,0,Crossfit,0
GKT Run,M,South Africa,2015-07-19T09:59:37Z,13209.3,1,Run,12
"01/11/2015 Bend, OR",M,United States,2015-01-11T10:12:41Z,92301.7,27,Ride,1
"29/09/2014 Broadstairs, Kent, United Kingdom",M,United Kingdom,2014-09-29T18:34:11Z,16368.6,1,Ride,1
Morning Run,F,,2014-10-18T07:47:19Z,3873.0,5,Run,2
Corsa pomeridiana,M,Italy,2016-02-04T15:57:39Z,9159.9,0,Run,7
Night Ride,M,United Kingdom,2015-08-11T01:42:53Z,6338.4,0,Ride,0
"04/21/2015 Pittsburgh, PA",F,United States,2015-04-21T18:44:39Z,8068.6,0,Run,12
08/21/2013,F,United States,2013-08-21T14:27:21Z,1925.0,0,Swim,0
Palmas!!!,F,Colombia,2015-09-03T08:26:55Z,12417.4,29,Ride,7
Dodging ice,M,United Kingdom,2016-02-24T08:30:57Z,172200.0,49,Ride,11
"09/04/2014 Ski, Norway, Akershus, Norway",M,Norge,2014-09-04T17:32:46Z,736.4,0,Run,0
Afternoon Run,F,United Kingdom,2015-01-30T13:20:35Z,5669.4,2,Run,0
Afternoon Ride,M,United Kingdom,2015-06-04T18:00:14Z,5416.9,2,Ride,6
Commute,M,United States,2015-08-26T10:03:35Z,10885.2,0,Ride,2
07/26/09 Oakland - Mt. Diablo,M,United States,2009-07-26T10:58:59Z,133833.0,0,Ride,0
Evening Hike,M,Lithuania,2016-03-17T18:08:24Z,1047.9,0,Hike,0
Almoço e ida a Brasil Cycle Fair,F,República Federativa do Brasil,2014-09-28T12:24:05Z,11662.7,0,Ride,13
"05/12/2013 Bovington, England, United Kingdom",M,United Kingdom,2013-05-12T08:05:27Z,103245.0,36,Ride,0
"09/08/2010 Vancouver, BC, Canada",M,Canada,2010-09-08T11:37:23Z,10009.1,4,Run,0
"04/01/2015 Sandhurst, Bracknell Forest, United Kingdom",M,United Kingdom,2015-01-04T09:22:24Z,23662.9,9,Ride,0
Songhees,F,Canada,2015-06-20T07:38:20Z,0.0,0,Run,0
Morning Ride,M,United States,2014-08-18T07:41:51Z,17500.8,0,Ride,1
Afternoon Ride,F,United States,2016-04-08T14:34:46Z,37408.0,0,Ride,4
Martin's Tour of Richmond,M,United States,2014-10-04T07:30:31Z,163580.0,22,Ride,11
Afternoon Walk,F,United States,2014-03-20T13:02:49Z,6595.2,0,Run,0
Warm up,F,United Kingdom,2016-03-03T18:36:03Z,1273.9,0,Run,2
Morning Ride,M,Australia,2014-09-04T05:44:31Z,38827.8,3,Ride,0
"20/04/2013 Torquay, VIC, Australia",M,Australia,2013-04-20T07:38:05Z,144320.0,71,Ride,0
That waz fun ehh! Morning Ride,F,United States,2016-03-07T06:27:26Z,56676.1,10,Ride,28
Exploring east side of CP,F,United States,2014-06-01T15:00:21Z,53331.2,3,Ride,3
Morning Run,F,United States,2014-09-05T06:51:49Z,4610.8,0,Run,0
Run - Health City,M,Luxembourg,2014-03-27T18:16:15Z,5215.9,0,Run,0
"5/4/14 Lympsham, England, United Kingdom",M,United Kingdom,2014-05-04T12:04:07Z,15904.0,4,Ride,0
Strava crapped out 1st 2.5 miles ughhh,M,United States,2014-04-18T12:33:16Z,6314.4,0,Run,0
Sunny Afternoon Ride ☀️,F,Netherlands,2015-07-11T14:25:13Z,38256.9,5,Ride,6
02/21/2015 Portugal,M,Portugal,2015-02-21T10:44:19Z,0.0,0,Ride,0
Morning Run,M,United Kingdom,2016-01-23T09:34:58Z,1540.9,0,Run,5
Morning Run,F,United States,2016-01-25T07:34:13Z,8831.1,0,Run,0
Scootin,F,United States,2013-12-24T12:25:55Z,15246.5,1,Ride,0
Lunch Ride,F,,2016-03-04T11:12:17Z,9949.6,0,Ride,0
"Bumped into lizards, dolphins, spider monkey's, wild dogs, weird looking bird things and tequila drinking locals.",M,United Kingdom,2015-06-06T13:10:55Z,7976.2,0,Ride,2
LRC group 3 run (6kg vest) ,M,,2016-03-16T18:51:28Z,10915.7,7,Run,5
WK cycling tour (4e),F,Nederland,2014-08-31T09:28:05Z,157114.0,55,Ride,10
2m WU | Hill reps | CD ,F,United Kingdom,2014-12-02T18:38:15Z,11917.3,3,Run,6
Odk-Klemskerke-Odk met Bussche,F,Belgium,2016-03-20T13:55:21Z,71659.2,11,Ride,0
"Asfalto por Mendizorrotza,",M,España,2016-01-21T18:37:49Z,8065.9,1,Run,0
Afternoon Ride,F,United States,2015-11-09T14:56:08Z,31541.8,0,Ride,1
Entrenamiento por la tarde,M,Chile,2016-04-06T13:21:35Z,37141.7,1,Ride,0
Puncture III (FFS!),M,United Kingdom,2015-04-28T17:12:32Z,13593.6,5,Ride,3
